ix,iy,icloudy,icol,irow,x,y,MASL,land_percent,nwl,wl,nip,meas_type,nbvm,sza,vza,raa,meas,ifcov,ifmp,NPIXELS,TIMESTAMP,HEIGHT_OBS,NSURF,IFGAS
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,44.4293,115.5,0.406365,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,43.0175,128.989,0.40848,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,43.3488,142.95,0.402868,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,45.3295,155.92,0.40063,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,48.4654,166.93,0.399322,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,52.1845,175.816,0.396543,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,56.03,182.847,0.390071,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,59.7408,188.424,0.388602,0,0,4,2008-02-25T12:52:12Z,705000,0,0
2,2,1,1377,3287,2.657,13.528,242.000,100,6,1.020,1,41,13,25.837500,63.202,192.878,0.380102,0,0,4,2008-02-25T12:52:12Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,61.9649,24.6332,0.244671,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,58.428,20.0126,0.233937,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,54.6765,14.1686,0.231561,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,50.8825,6.72192,0.225985,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,47.3695,357.335,0.222332,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,44.6347,345.858,0.217287,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,43.2496,332.72,0.211554,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,43.5751,319.129,0.208445,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,45.5191,306.511,0.204746,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,48.6076,295.781,0.201963,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,52.2669,287.144,0.201701,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,56.0714,280.33,0.203662,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.443,1,41,13,31.948500,59.752,274.963,0.209152,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,62.0733,24.7661,0.226476,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,58.5443,20.1779,0.221265,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,54.7968,14.3784,0.21622,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,51.0008,6.98505,0.212257,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,47.4728,357.666,0.209566,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,44.7035,346.252,0.20449,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,43.2682,333.147,0.19998,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,43.5404,319.55,0.196538,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,45.4395,306.882,0.192229,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,48.5017,296.085,0.190816,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,52.148,287.387,0.191987,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,55.953,280.522,0.195556,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,41,13,31.948500,59.6406,275.114,0.199786,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,62.0733,24.7661,-0.00990456,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,58.5443,20.1779,-0.0056075,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,54.7968,14.3784,-0.002749,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,51.0008,6.98505,-0.000507416,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,47.4728,357.666,0.000713136,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,44.7035,346.252,0.00162755,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,43.2682,333.147,0.0024402,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,43.5404,319.55,0.00315178,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,45.4395,306.882,0.00355966,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,48.5017,296.085,0.00162848,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,52.148,287.387,-0.000813781,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,55.953,280.522,-0.00438181,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,42,13,31.948500,59.6406,275.114,-0.00826505,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,62.0733,24.7661,-0.014298,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,58.5443,20.1779,-0.0096891,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,54.7968,14.3784,-0.00631659,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,51.0008,6.98505,-0.00234118,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,47.4728,357.666,0.000203264,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,44.7035,346.252,0.00284677,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,43.2682,333.147,0.00467579,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,43.5404,319.55,0.0096576,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,45.4395,306.882,0.0156604,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,48.5017,296.085,0.0231987,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,52.148,287.387,0.031058,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,55.953,280.522,0.0385308,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.490,3,43,13,31.948500,59.6406,275.114,0.0465399,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,65.1199,28.2173,0.2253,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,61.8568,24.4998,0.246735,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,58.3123,19.8466,0.244552,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,54.5569,13.9577,0.242746,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,50.7652,6.45757,0.24101,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,47.2677,357.003,0.24296,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,44.568,345.462,0.238702,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,43.2333,332.293,0.230549,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,43.6121,318.708,0.230195,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,45.6006,306.141,0.225246,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,48.7149,295.478,0.219462,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,52.3867,286.903,0.222628,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,56.1904,280.138,0.223902,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,59.8638,274.812,0.228568,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.565,1,41,15,31.889999,63.2903,270.584,0.235631,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,65.022,28.11,0.2915,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,61.749,24.366,0.302784,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,58.197,19.68,0.307733,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,54.438,13.746,0.308336,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,50.649,6.192,0.310834,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,47.1675,356.67,0.313021,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,44.5035,345.066,0.308337,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,43.2195,331.866,0.30165,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,43.6515,318.288,0.299216,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,45.684,305.772,0.295474,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,48.8235,295.176,0.289805,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,52.5075,286.662,0.286182,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,56.31,279.948,0.285483,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,59.976,274.662,0.286954,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,41,15,31.889999,63.3915,270.462,0.290953,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,65.022,28.11,-0.0063,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,61.749,24.366,-0.00519059,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,58.197,19.68,-0.00321007,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,54.438,13.746,-0.00154974,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,50.649,6.192,0.000620293,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,47.1675,356.67,0.00144399,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,44.5035,345.066,0.00216369,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,43.2195,331.866,0.00154482,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,43.6515,318.288,0.00236884,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,45.684,305.772,0.00371003,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,48.8235,295.176,0.00165078,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,52.5075,286.662,0.00155037,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,56.31,279.948,-0.00155118,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,59.976,274.662,-0.00238347,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,42,15,31.889999,63.3915,270.462,-0.00446907,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,65.022,28.11,-0.0089,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,61.749,24.366,-0.00872243,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,58.197,19.68,-0.00486818,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,54.438,13.746,-0.00175692,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,50.649,6.192,-0.000309395,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,47.1675,356.67,-1.15915e-07,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,44.5035,345.066,0.00113286,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,43.2195,331.866,0.00226505,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,43.6515,318.288,0.00504584,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,45.684,305.772,0.00865507,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,48.8235,295.176,0.0130993,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,52.5075,286.662,0.0166291,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,56.31,279.948,0.0213166,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,59.976,274.662,0.0259273,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.670,3,43,15,31.889999,63.3915,270.462,0.0300519,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,64.7297,27.7863,0.3589,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,61.4278,23.9617,0.367583,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,57.8542,19.1762,0.370519,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,54.0859,13.1052,0.377565,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,50.307,5.38801,0.384555,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,46.8766,355.661,0.3869,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,44.3227,343.87,0.379561,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,43.1924,330.583,0.372365,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,43.7837,317.033,0.370283,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,45.9455,304.674,0.36318,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,49.1574,294.279,0.353681,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,52.8753,285.947,0.349661,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,56.6726,279.382,0.345323,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,60.3151,274.215,0.344903,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,41,15,31.889999,63.6967,270.097,0.34288,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,64.7297,27.7863,-0.0046,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,61.4278,23.9617,-0.00351369,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,57.8542,19.1762,-0.00291131,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,54.0859,13.1052,-0.000700091,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,50.307,5.38801,-0.000500228,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,46.8766,355.661,0.00110662,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,44.3227,343.87,0.00110552,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,43.1924,330.583,0.00100444,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,43.7837,317.033,0.000903429,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,45.9455,304.674,0.00271198,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,49.1574,294.279,0.00201028,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,52.8753,285.947,-0.000199421,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,56.6726,279.382,-0.000196926,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,60.3151,274.215,-0.00160221,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,42,15,31.889999,63.6967,270.097,-0.00079396,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,64.7297,27.7863,-0.006,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,61.4278,23.9617,-0.00492251,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,57.8542,19.1762,-0.00351532,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,54.0859,13.1052,-0.00170647,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,50.307,5.38801,8.85058e-07,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,46.8766,355.661,0.000100148,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,44.3227,343.87,0.000601553,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,43.1924,330.583,0.00150469,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,43.7837,317.033,0.00371329,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,45.9455,304.674,0.007127,0,0,4,2008-02-26T13:35:31Z,705000,0,0
1,1,1,1376,3286,2.601,13.583,241.000,100,6,0.865,3,43,15,31.889999,49.1574,294.279,0.00953822,0,0,4,2008-02-26T13:35:31Z,705000,0,0
