ix,iy,icloudy,icol,irow,x,y,MASL,land_percent,nwl,wl,nip,meas_type,nbvm,sza,vza,raa,meas,ifcov,ifmp,NPIXELS,TIMESTAMP,HEIGHT_OBS,NSURF,IFGAS
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,48.4770012,99.6299973,-2.29491219E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,42.4305000,93.1320038,-1.75553448E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,36.0180016,83.3700027,-1.17307808E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,30.1079998,68.2679977,-6.04884746E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,26.4615002,46.2480011,-1.45131955E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,26.9325008,21.0300007,-7.18462979E-05,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,31.2390003,0.432000011,-4.44500620E-06,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,37.3680000,346.656006,8.13877326E-04,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,43.7459984,337.727997,2.93981703E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,49.6619987,331.716003,5.85738756E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,54.8984985,327.467987,9.00139473E-03,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.670000017,3,43,14,24.1095009,59.4584999,324.324005,1.22880461E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,58.1566010,107.244003,7.35026598E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,53.3949013,103.817001,6.76775202E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,47.9410019,99.1339035,6.23377860E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,41.8470001,92.3992996,5.76450005E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,35.4306984,82.2266998,5.44281155E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,29.6446991,66.5220032,5.38199693E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,26.3174992,43.9048996,5.45236766E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,27.2059994,18.8101006,5.73882461E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,31.7723007,358.867004,5.93578629E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,37.9758987,345.651001,5.91311380E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
1,1,1,1360,2944,-17.0130005,14.4720001,57.0000000,0.00000000,6,0.865000010,3,41,14,24.1095009,44.3344002,337.058990,6.20282702E-02,0,0,4,2008-06-14T14:49:28Z,705000.00,0,0
